ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
236514_at	0.0348	0.0165	-2.44	-4.527998	-0.307	ACOT8	acyl-CoA thioesterase 8	ACOT8	acyl-CoA thioesterase 8	FALSE
221641_s_at	2.56e-06	5.29e-07	5.4	5.291674	0.409	ACOT9	acyl-CoA thioesterase 9	ACOT9	acyl-CoA thioesterase 9	FALSE
227962_at	9.66e-07	1.86e-07	5.64	6.31433	0.453	ACOX1	acyl-CoA oxidase 1	ACOX1	acyl-CoA oxidase 1	FALSE
205364_at	0.000355	0.000107	4.05	0.155543	0.67	ACOX2	acyl-CoA oxidase 2	ACOX2	acyl-CoA oxidase 2	FALSE
204241_at	0.0413	0.02	2.37	-4.700674	0.274	ACOX3	acyl-CoA oxidase 3, pristanoyl	ACOX3	acyl-CoA oxidase 3, pristanoyl	FALSE
240189_at	6.7e-28	2.98e-30	17.1	58.413336	1.65	ACOXL	acyl-CoA oxidase-like	ACOXL	acyl-CoA oxidase like	FALSE
201629_s_at	5.21e-18	1.49e-19	-11.6	33.901414	-1.39	ACP1	acid phosphatase 1, soluble	ACP1	acid phosphatase 1	FALSE
202767_at	0.0266	0.0122	-2.56	-4.258143	-0.256	ACP2	acid phosphatase 2, lysosomal	ACP2	acid phosphatase 2, lysosomal	FALSE
204638_at	6.86e-17	2.41e-18	11	31.130366	1.76	ACP5	acid phosphatase 5, tartrate resistant	ACP5	acid phosphatase 5, tartrate resistant	FALSE
218795_at	0.0121	0.00507	-2.87	-3.464262	-0.394	ACP6	acid phosphatase 6, lysophosphatidic	ACP6	acid phosphatase 6, lysophosphatidic	FALSE
237030_at	3.51e-05	8.84e-06	-4.71	2.556431	-0.547	ACPP	acid phosphatase, prostate	ACP3	acid phosphatase 3	FALSE
241715_x_at	0.686	0.584	-0.55	-7.289361	-0.0298	ACPT	acid phosphatase, testicular	ACP4	acid phosphatase 4	FALSE
207427_at	0.203	0.126	1.54	-6.25452	0.0638	ACR	acrosin	ACR	acrosin	FALSE
223717_s_at	8.67e-14	5.26e-15	9.37	23.484251	0.867	ACRBP	acrosin binding protein	ACRBP	acrosin binding protein	FALSE
238825_at	0.0194	0.00855	2.69	-3.939655	0.281	ACRC	acidic repeat containing	GCNA	germ cell nuclear acidic peptidase	FALSE
206776_x_at	0.455	0.34	-0.96	-6.979997	-0.0351	ACRV1	acrosomal vesicle protein 1	ACRV1	acrosomal vesicle protein 1	FALSE
206465_at	0.00145	0.000496	3.61	-1.298084	0.213	ACSBG1	acyl-CoA synthetase bubblegum family member 1	ACSBG1	acyl-CoA synthetase bubblegum family member 1	FALSE
221716_s_at	0.859	0.799	-0.256	-7.408549	-0.0105	ACSBG2	acyl-CoA synthetase bubblegum family member 2	ACSBG2	acyl-CoA synthetase bubblegum family member 2	FALSE
218844_at	6.34e-08	1.01e-08	6.31	9.171637	0.819	ACSF2	acyl-CoA synthetase family member 2	ACSF2	acyl-CoA synthetase family member 2	FALSE
227464_at	0.0079	0.00316	-3.03	-3.028753	-0.123	ACSF3	acyl-CoA synthetase family member 3	ACSF3	acyl-CoA synthetase family member 3	FALSE
207275_s_at	1.34e-08	1.91e-09	6.67	10.810618	0.854	ACSL1	acyl-CoA synthetase long-chain family member 1	ACSL1	acyl-CoA synthetase long chain family member 1	FALSE
201660_at	4.7e-08	7.32e-09	6.38	9.486374	0.644	ACSL3	acyl-CoA synthetase long-chain family member 3	ACSL3	acyl-CoA synthetase long chain family member 3	FALSE
1557418_at	1.66e-11	1.48e-12	8.2	17.891973	0.78	ACSL4	acyl-CoA synthetase long-chain family member 4	ACSL4	acyl-CoA synthetase long chain family member 4	FALSE
218322_s_at	7.58e-10	8.86e-11	7.33	13.838259	1.92	ACSL5	acyl-CoA synthetase long-chain family member 5	ACSL5	acyl-CoA synthetase long chain family member 5	FALSE
223918_at	0.0239	0.0108	2.6	-4.149959	0.0821	ACSL6	acyl-CoA synthetase long-chain family member 6	MEIKIN	meiotic kinetochore factor	FALSE
234197_at	0.0418	0.0203	2.36	-4.712764	0.0731	ACSM1	acyl-CoA synthetase medium-chain family member 1	ACSM1	acyl-CoA synthetase medium chain family member 1	FALSE
244723_at	0.00302	0.0011	3.37	-2.047248	0.0977	ACSM2A	acyl-CoA synthetase medium-chain family member 2A	ACSM2A	acyl-CoA synthetase medium chain family member 2A	FALSE
241915_at	0.957	0.936	-0.08	-7.438303	-0.00306	ACSM2B	acyl-CoA synthetase medium-chain family member 2B	ACSM2B	acyl-CoA synthetase medium chain family member 2B	FALSE
210377_at	0.0248	0.0113	2.59	-4.189145	0.508	ACSM3	acyl-CoA synthetase medium-chain family member 3	ACSM3	acyl-CoA synthetase medium chain family member 3	FALSE
220061_at	2.13e-12	1.65e-13	8.65	20.064137	0.76	ACSM5	acyl-CoA synthetase medium-chain family member 5	ACSM5	acyl-CoA synthetase medium chain family member 5	FALSE
234801_s_at	0.00867	0.0035	3	-3.122814	0.206	ACSS1	acyl-CoA synthetase short-chain family member 1	ACSS1	acyl-CoA synthetase short chain family member 1	FALSE
234312_s_at	2.28e-08	3.36e-09	6.55	10.251624	0.67	ACSS2	acyl-CoA synthetase short-chain family member 2	ACSS2	acyl-CoA synthetase short chain family member 2	FALSE
229222_at	3.56e-20	6.93e-22	12.7	39.248128	1.44	ACSS3	acyl-CoA synthetase short-chain family member 3	ACSS3	acyl-CoA synthetase short chain family member 3	FALSE
203872_at	0.864	0.804	0.248	-7.410454	0.0105	ACTA1	actin, alpha 1, skeletal muscle	ACTA1	actin alpha 1, skeletal muscle	FALSE
243140_at	0.0105	0.00432	2.93	-3.317712	0.321	ACTA2	actin, alpha 2, smooth muscle, aorta	ACTA2	actin alpha 2, smooth muscle	FALSE
1564257_at	0.0742	0.039	-2.09	-5.283424	-0.0767	ACTA2-AS1	ACTA2 antisense RNA 1	ACTA2-AS1	ACTA2 antisense RNA 1	FALSE
affx-hsac07/x00351_5_at	0.033	0.0155	-2.47	-4.475977	-0.348	ACTB	actin beta	ACTB	actin beta	TRUE
217211_at	0.0475	0.0235	-2.3	-4.84178	-0.212	ACTBP9	actin, beta pseudogene 9	ACTBP9	actin, beta pseudogene 9	TRUE
205132_at	0.937	0.906	0.118	-7.434518	0.00757	ACTC1	actin, alpha, cardiac muscle 1	ACTC1	actin alpha cardiac muscle 1	FALSE
212363_x_at	2.11e-07	3.66e-08	-6.02	7.90567	-0.286	ACTG1///ACTB	actin gamma 1///actin beta	ACTG1	actin gamma 1	FALSE
1565911_at	0.00522	0.00201	3.18	-2.609474	0.103	ACTG1P17	actin gamma 1 pseudogene 17	ACTG1P17	actin gamma 1 pseudogene 17	FALSE
208498_s_at	8.55e-08	1.39e-08	6.23	8.859173	2.08	ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	actin gamma 1 pseudogene 4///amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)	AMY1A	amylase alpha 1A	FALSE
228023_x_at	2.17e-07	3.76e-08	6.01	7.878125	0.553	ACTG1P4///RNPC3///AMY2B	actin gamma 1 pseudogene 4///RNA binding region (RNP1, RRM) containing 3///amylase, alpha 2B (pancreatic)	AMY2B	amylase alpha 2B	FALSE
202274_at	0.000287	8.53e-05	4.11	0.375246	0.95	ACTG2	actin, gamma 2, smooth muscle, enteric	ACTG2	actin gamma 2, smooth muscle	FALSE
232619_at	1.58e-07	2.67e-08	-6.09	8.215164	-0.46	ACTL10	actin like 10	ACTL10	actin like 10	FALSE
202666_s_at	4.35e-22	6.11e-24	-13.7	43.957194	-1.62	ACTL6A	actin like 6A	ACTL6A	actin like 6A	FALSE
206014_at	0.0335	0.0158	-2.46	-4.491041	-0.143	ACTL6B	actin like 6B	ACTL6B	actin like 6B	FALSE
220501_at	0.764	0.677	-0.418	-7.353536	-0.0203	ACTL7A	actin like 7A	ACTL7A	actin like 7A	FALSE
220498_at	0.14	0.0815	-1.76	-5.904731	-0.0687	ACTL7B	actin like 7B	ACTL7B	actin like 7B	FALSE
214957_at	0.268	0.176	-1.36	-6.514717	-0.098	ACTL8	actin like 8	ACTL8	actin like 8	FALSE
243208_x_at	0.47	0.354	-0.932	-7.006398	-0.0324	ACTL9	actin like 9	ACTL9	actin like 9	FALSE
208637_x_at	6.58e-05	1.74e-05	-4.54	1.903048	-0.489	ACTN1	actinin alpha 1	ACTN1	actinin alpha 1	FALSE
203861_s_at	1.16e-06	2.25e-07	5.6	6.126436	0.369	ACTN2	actinin alpha 2	ACTN2	actinin alpha 2	FALSE
206891_at	0.969	0.953	0.0586	-7.439801	0.00242	ACTN3	actinin alpha 3 (gene/pseudogene)	ACTN3	actinin alpha 3	FALSE
200601_at	0.349	0.244	1.17	-6.754938	0.106	ACTN4	actinin alpha 4	ACTN4	actinin alpha 4	FALSE
222230_s_at	0.0108	0.00445	2.92	-3.343492	0.187	ACTR10	actin-related protein 10 homolog	ACTR10	actin related protein 10	FALSE
200721_s_at	4.15e-06	8.89e-07	5.27	4.786091	0.339	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha	ACTR1A	actin related protein 1A	FALSE
202135_s_at	0.36	0.254	1.15	-6.781357	0.0688	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta	ACTR1B	actin related protein 1B	FALSE
1558015_s_at	1.7e-05	4.04e-06	-4.91	3.314864	-0.929	ACTR2	ARP2 actin related protein 2 homolog	ACTR2	actin related protein 2	FALSE
228603_at	6.9e-16	2.88e-17	10.4	28.660879	1.27	ACTR3	ARP3 actin related protein 3 homolog	ACTR3	actin related protein 3	FALSE
1555487_a_at	4.32e-08	6.68e-09	-6.4	9.576819	-0.548	ACTR3B	ARP3 actin related protein 3 homolog B	ACTR3B	actin related protein 3B	FALSE
224425_x_at	0.3	0.203	-1.28	-6.620077	-0.0511	ACTR3BP2	ACTR3B pseudogene 2	ACTR3BP2	ACTR3B pseudogene 2	FALSE
224424_x_at	0.0051	0.00196	-3.19	-2.584755	-0.128	ACTR3BP2///ACTR3BP5	ACTR3B pseudogene 2///ACTR3B pseudogene 5	ACTR3BP6	ACTR3B pseudogene 6	FALSE
222147_s_at	8.55e-05	2.31e-05	-4.46	1.631189	-0.348	ACTR5	ARP5 actin-related protein 5 homolog	ACTR5	actin related protein 5	FALSE
218395_at	1.02e-05	2.33e-06	-5.04	3.849905	-0.309	ACTR6	ARP6 actin-related protein 6 homolog	ACTR6	actin related protein 6	FALSE
218658_s_at	0.000891	0.000291	3.77	-0.795097	0.259	ACTR8	ARP8 actin-related protein 8 homolog	ACTR8	actin related protein 8	FALSE
237360_at	0.718	0.62	-0.497	-7.317272	-0.0223	ACTRT2	actin related protein T2	ACTRT2	actin related protein T2	FALSE
223665_at	0.0162	0.00696	-2.76	-3.753001	-0.279	ACTRT3	actin related protein T3	ACTRT3	actin related protein T3	FALSE
203935_at	1.79e-06	3.61e-07	-5.49	5.665652	-0.518	ACVR1	activin A receptor type 1	ACVR1	activin A receptor type 1	FALSE
213198_at	4.2e-06	8.99e-07	-5.27	4.775176	-0.564	ACVR1B	activin A receptor type 1B	ACVR1B	activin A receptor type 1B	FALSE
1552519_at	5.57e-09	7.45e-10	-6.88	11.737139	-1.17	ACVR1C	activin A receptor type 1C	ACVR1C	activin A receptor type 1C	FALSE
205327_s_at	6.2e-05	1.63e-05	-4.55	1.963468	-0.489	ACVR2A	activin A receptor type 2A	ACVR2A	activin A receptor type 2A	FALSE
220028_at	2.36e-05	5.75e-06	-4.82	2.972037	-0.418	ACVR2B	activin A receptor type 2B	ACVR2B	activin A receptor type 2B	FALSE
215590_x_at	0.652	0.544	0.608	-7.25549	0.0307	ACVR2B-AS1	ACVR2B antisense RNA 1	ACVR2B-AS1	ACVR2B antisense RNA 1	FALSE
226950_at	1.06e-18	2.65e-20	11.9	35.61956	1.95	ACVRL1	activin A receptor like type 1	ACVRL1	activin A receptor like type 1	FALSE
230481_at	0.0339	0.016	-2.45	-4.503146	-0.13	ACY3	aminoacylase 3	ACY3	aminoacylase 3	FALSE
205260_s_at	0.000172	4.9e-05	-4.26	0.906531	-0.496	ACYP1	acylphosphatase 1	ACYP1	acylphosphatase 1	FALSE
216705_s_at	3.3e-07	5.89e-08	-5.91	7.438991	-0.876	ADA	adenosine deaminase	ADA	adenosine deaminase	FALSE
240299_at	0.734	0.64	0.469	-7.330617	0.0136	ADAD1	adenosine deaminase domain containing 1	ADAD1	adenosine deaminase domain containing 1	FALSE
236463_at	0.148	0.0867	-1.73	-5.955075	-0.0931	ADAD2	adenosine deaminase domain containing 2	ADAD2	adenosine deaminase domain containing 2	FALSE
239711_at	0.0182	0.00798	2.71	-3.876764	0.125	ADAL	adenosine deaminase like	ADAL	adenosine deaminase like	FALSE
202604_x_at	8.77e-06	1.98e-06	-5.08	4.005546	-0.581	ADAM10	ADAM metallopeptidase domain 10	ADAM10	ADAM metallopeptidase domain 10	FALSE
207880_at	0.0391	0.0188	-2.39	-4.647623	-0.122	ADAM11	ADAM metallopeptidase domain 11	ADAM11	ADAM metallopeptidase domain 11	FALSE
226777_at	5.5e-27	3.05e-29	-16.6	56.102136	-3.41	ADAM12	ADAM metallopeptidase domain 12	ADAM12	ADAM metallopeptidase domain 12	FALSE
1555896_a_at	0.000378	0.000115	-4.03	0.090595	-0.368	ADAM15	ADAM metallopeptidase domain 15	ADAM15	ADAM metallopeptidase domain 15	FALSE
205746_s_at	0.0271	0.0125	-2.55	-4.28056	-0.378	ADAM17	ADAM metallopeptidase domain 17	ADAM17	ADAM metallopeptidase domain 17	FALSE
207597_at	0.00363	0.00134	3.31	-2.235161	0.0969	ADAM18	ADAM metallopeptidase domain 18	ADAM18	ADAM metallopeptidase domain 18	FALSE
209765_at	0.000326	9.81e-05	-4.07	0.241453	-0.608	ADAM19	ADAM metallopeptidase domain 19	ADAM19	ADAM metallopeptidase domain 19	FALSE
207664_at	0.793	0.713	0.369	-7.373	0.0129	ADAM2	ADAM metallopeptidase domain 2	ADAM2	ADAM metallopeptidase domain 2	FALSE
207423_s_at	0.0184	0.00808	-2.71	-3.888529	-0.0989	ADAM20	ADAM metallopeptidase domain 20	ADAM20	ADAM metallopeptidase domain 20	FALSE
1552579_a_at	0.291	0.195	-1.31	-6.591388	-0.0764	ADAM21	ADAM metallopeptidase domain 21	ADAM21	ADAM metallopeptidase domain 21	FALSE
213411_at	0.000342	0.000103	4.06	0.192264	0.238	ADAM22	ADAM metallopeptidase domain 22	ADAM22	ADAM metallopeptidase domain 22	FALSE
206046_at	1.19e-07	1.98e-08	-6.15	8.508168	-1.57	ADAM23	ADAM metallopeptidase domain 23	ADAM23	ADAM metallopeptidase domain 23	FALSE
205997_at	5.18e-08	8.12e-09	-6.35	9.384707	-1.14	ADAM28	ADAM metallopeptidase domain 28	ADAM28	ADAM metallopeptidase domain 28	FALSE
221446_at	0.242	0.156	1.43	-6.41999	0.0534	ADAM30	ADAM metallopeptidase domain 30	ADAM30	ADAM metallopeptidase domain 30	FALSE
1552266_at	0.0665	0.0344	-2.15	-5.174539	-0.103	ADAM32	ADAM metallopeptidase domain 32	ADAM32	ADAM metallopeptidase domain 32	FALSE
233868_x_at	3.27e-13	2.21e-14	9.07	22.060051	0.831	ADAM33	ADAM metallopeptidase domain 33	ADAM33	ADAM metallopeptidase domain 33	FALSE
217090_at	0.304	0.206	1.27	-6.631789	0.0392	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)	FALSE
217237_at	0.301	0.204	1.28	-6.622468	0.0405	ADAM3B	ADAM metallopeptidase domain 3B (pseudogene)	ADAM3B	ADAM metallopeptidase domain 3B (pseudogene)	FALSE
216998_s_at	0.374	0.267	1.12	-6.816505	0.0421	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)	FALSE
237909_at	0.0983	0.0538	-1.95	-5.557814	-0.121	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)	FALSE
239079_at	0.254	0.166	-1.4	-6.467414	-0.0464	ADAM7	ADAM metallopeptidase domain 7	ADAM7	ADAM metallopeptidase domain 7	FALSE
205179_s_at	2.45e-06	5.06e-07	-5.41	5.336246	-0.371	ADAM8	ADAM metallopeptidase domain 8	ADAM8	ADAM metallopeptidase domain 8	FALSE
1555326_a_at	3.44e-05	8.66e-06	-4.71	2.576716	-1.09	ADAM9	ADAM metallopeptidase domain 9	ADAM9	ADAM metallopeptidase domain 9	FALSE
206134_at	7.48e-13	5.35e-14	-8.89	21.180764	-2.71	ADAMDEC1	ADAM like decysin 1	ADAMDEC1	ADAM like decysin 1	FALSE
222162_s_at	2.21e-12	1.72e-13	8.64	20.021246	1.86	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	FALSE
230341_x_at	0.131	0.0749	1.8	-5.834338	0.121	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	FALSE
226997_at	2.4e-19	5.39e-21	-12.3	37.204324	-2.19	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	FALSE
223844_at	0.193	0.119	-1.57	-6.210601	-0.0807	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	FALSE
230167_at	0.00929	0.00378	-2.97	-3.193339	-0.176	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	FALSE
229004_at	0.00012	3.33e-05	4.37	1.276132	0.726	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	FALSE
238125_at	2.02e-05	4.88e-06	-4.86	3.131849	-0.484	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	FALSE
1552727_s_at	0.188	0.115	-1.59	-6.1842	-0.251	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17	FALSE
230040_at	0.0396	0.0191	-2.39	-4.66006	-0.217	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18	FALSE
1553180_at	0.359	0.253	1.15	-6.77929	0.0301	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19	FALSE
226311_at	1.73e-09	2.12e-10	-7.15	12.977733	-1.62	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	FALSE
1553409_at	0.224	0.142	1.48	-6.349066	0.0457	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20	FALSE
214913_at	0.909	0.867	0.167	-7.427424	0.018	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	FALSE
1555380_at	0.342	0.238	1.19	-6.737181	0.0718	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	FALSE
219935_at	0.000932	0.000306	-3.75	-0.840428	-0.756	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	FALSE
237411_at	0.703	0.603	0.522	-7.30427	0.033	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	FALSE
220705_s_at	0.00729	0.00289	-3.06	-2.947656	-0.165	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	FALSE
235649_at	1.76e-42	1.93e-46	27.9	95.209379	4.15	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	FALSE
220287_at	3.57e-11	3.35e-12	8.02	17.078714	1.32	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	FALSE
241369_at	6.39e-05	1.69e-05	4.54	1.932423	0.265	ADAMTS9-AS1	ADAMTS9 antisense RNA 1	ADAMTS9-AS1	ADAMTS9 antisense RNA 1	FALSE
1556364_at	1.06e-17	3.17e-19	11.4	33.15052	0.928	ADAMTS9-AS2	ADAMTS9 antisense RNA 2	ADAMTS9-AS2	ADAMTS9 antisense RNA 2	FALSE
229585_at	0.0566	0.0286	2.22	-5.015141	0.219	ADAMTSL1	ADAMTS like 1	ADAMTSL1	ADAMTS like 1	FALSE
206629_at	3.25e-10	3.57e-11	7.53	14.737499	0.579	ADAMTSL2	ADAMTS like 2	ADAMTSL2	ADAMTS like 2	FALSE
213974_at	1.74e-20	3.21e-22	12.9	40.01438	1.99	ADAMTSL3	ADAMTS like 3	ADAMTSL3	ADAMTS like 3	FALSE
226071_at	6.06e-24	6.13e-26	14.8	48.538176	2.43	ADAMTSL4	ADAMTS like 4	ADAMTSL4	ADAMTS like 4	FALSE
242200_at	0.00724	0.00287	-3.06	-2.940407	-0.112	ADAMTSL5	ADAMTS like 5	ADAMTSL5	ADAMTS like 5	FALSE
90265_at	1.69e-06	3.38e-07	5.5	5.729936	0.531	ADAP1	ArfGAP with dual PH domains 1	ADAP1	ArfGAP with dual PH domains 1	FALSE
219358_s_at	6e-04	0.000189	3.89	-0.386099	0.56	ADAP2	ArfGAP with dual PH domains 2	ADAP2	ArfGAP with dual PH domains 2	FALSE
201786_s_at	7.72e-05	2.06e-05	-4.49	1.737585	-0.366	ADAR	adenosine deaminase, RNA specific	ADAR	adenosine deaminase RNA specific	FALSE
203865_s_at	3e-23	3.52e-25	14.4	46.796993	2.4	ADARB1	adenosine deaminase, RNA specific B1	ADARB1	adenosine deaminase RNA specific B1	FALSE
237437_s_at	0.33	0.227	1.22	-6.703592	0.0591	ADARB2	adenosine deaminase, RNA specific B2 (inactive)	ADARB2	adenosine deaminase RNA specific B2 (inactive)	FALSE
1561127_at	0.0205	0.00911	2.66	-3.996737	0.144	ADARB2-AS1	ADARB2 antisense RNA 1	ADARB2-AS1	ADARB2 antisense RNA 1	FALSE
219384_s_at	0.000228	6.66e-05	-4.18	0.612202	-0.466	ADAT1	adenosine deaminase, tRNA specific 1	ADAT1	adenosine deaminase tRNA specific 1	FALSE
227213_at	0.0103	0.00423	2.93	-3.297019	0.275	ADAT2	adenosine deaminase, tRNA specific 2	ADAT2	adenosine deaminase tRNA specific 2	FALSE
1553968_a_at	0.00191	0.000666	-3.52	-1.577173	-0.232	ADAT3	adenosine deaminase, tRNA specific 3	ADAT3	adenosine deaminase tRNA specific 3	FALSE
230634_x_at	0.0496	0.0246	-2.29	-4.883567	-0.238	ADAT3///SCAMP4	adenosine deaminase, tRNA specific 3///secretory carrier membrane protein 4	SCAMP4	secretory carrier membrane protein 4	FALSE
227482_at	0.0233	0.0105	-2.61	-4.124856	-0.174	ADCK1	aarF domain containing kinase 1	ADCK1	aarF domain containing kinase 1	FALSE
221893_s_at	0.00351	0.0013	-3.32	-2.200702	-0.36	ADCK2	aarF domain containing kinase 2	ADCK2	aarF domain containing kinase 2	FALSE
228524_at	7.74e-10	9.06e-11	-7.33	13.816812	-0.739	ADCK5	aarF domain containing kinase 5	ADCK5	aarF domain containing kinase 5	FALSE
213245_at	0.248	0.16	-1.42	-6.442715	-0.12	ADCY1	adenylate cyclase 1	ADCY1	adenylate cyclase 1	FALSE
217305_s_at	0.00142	0.000482	-3.62	-1.271468	-0.374	ADCY10	adenylate cyclase 10, soluble	ADCY10	adenylate cyclase 10	FALSE
236832_at	0.0022	0.000776	3.48	-1.72076	0.173	ADCY10P1	adenylate cyclase 10, soluble pseudogene 1	ADCY10P1	ADCY10 pseudogene 1	FALSE
213217_at	0.00485	0.00185	-3.21	-2.531993	-0.683	ADCY2	adenylate cyclase 2	ADCY2	adenylate cyclase 2	FALSE
209321_s_at	0.47	0.354	-0.931	-7.00708	-0.13	ADCY3	adenylate cyclase 3	ADCY3	adenylate cyclase 3	FALSE
230800_at	1.62e-25	1.25e-27	15.7	52.412193	1.41	ADCY4	adenylate cyclase 4	ADCY4	adenylate cyclase 4	FALSE
228182_at	0.751	0.661	0.44	-7.344157	0.0241	ADCY5	adenylate cyclase 5	ADCY5	adenylate cyclase 5	FALSE
209195_s_at	0.000943	0.00031	3.75	-0.853118	0.335	ADCY6	adenylate cyclase 6	ADCY6	adenylate cyclase 6	FALSE
203741_s_at	7.69e-09	1.05e-09	6.8	11.397973	1.05	ADCY7	adenylate cyclase 7	ADCY7	adenylate cyclase 7	FALSE
206811_at	0.315	0.215	1.25	-6.661275	0.071	ADCY8	adenylate cyclase 8	ADCY8	adenylate cyclase 8	FALSE
204497_at	8.73e-15	4.48e-16	9.88	25.931946	1.25	ADCY9	adenylate cyclase 9	ADCY9	adenylate cyclase 9	FALSE
230237_at	0.000152	4.31e-05	4.3	1.029569	0.801	ADCYAP1	adenylate cyclase activating polypeptide 1	ADCYAP1	adenylate cyclase activating polypeptide 1	FALSE
226690_at	0.0156	0.0067	2.78	-3.717591	0.182	ADCYAP1R1	ADCYAP receptor type I	ADCYAP1R1	ADCYAP receptor type I	FALSE
